Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    3996/144853      assetm_create_mesh_dbg [96]
                0.00    0.00     999/999         gizmo_update [126]
                0.00    0.00   11988/14985       input_key_callback [219]
                0.00    0.00    7992/36046       debug_timer_stop_timer_static_print_func [205]
                0.00    0.00    3996/5000        state_point_light_remove [235]
                0.00    0.00    3996/3996        debug_draw_mesh_textured_func [240]
                0.00    0.00    3996/18023       debug_timer_stop_timer_static_func [214]
                0.00    0.00    1998/53947       window_set_mode [193]
                0.00    0.00    1831/15254       input_scroll_callback [217]
                0.00    0.00     999/19044       state_entity_remove_child [211]
                0.00    0.00     999/578664      terrain_edit_update [164]
-----------------------------------------------
                0.00    0.25     999/999         app_update [3]
[4]     46.1    0.00    0.25     999         gui_update [4]
                0.00    0.25     999/999         nk_glfw3_render [5]
                0.00    0.00     999/999         gui_properties_win [45]
                0.00    0.00     999/999         gui_light_hierarchy_win [46]
                0.00    0.00    1998/2000        gui_top_bar_win [60]
                0.00    0.00     999/999         nk_glfw3_new_frame [62]
                0.00    0.00     999/999         gui_template_browser_win [114]
                0.00    0.00    4995/147792      nk_rect [178]
                0.00    0.00    4995/18136       nk_input_is_mouse_hovering_rect [213]
                0.00    0.00    1998/53947       window_set_mode [193]
                0.00    0.00     999/48315       stbds_rand_seed [194]
-----------------------------------------------
                0.00    0.25     999/999         gui_update [4]
[5]     45.5    0.00    0.25     999         nk_glfw3_render [5]
                0.01    0.24     999/999         nk_convert [6]
                0.00    0.00     999/12691904     nk_triangle_from_direction [49]
                0.00    0.00     999/21978       nk_clear [95]
                0.00    0.00    1998/3145811     nk_buffer_init_fixed [84]
                0.00    0.00   16020/16020       nk__draw_next [216]
                0.00    0.00     999/999         nk__draw_begin [276]
                0.00    0.00     999/1998        nk_buffer_clear [263]
-----------------------------------------------
                0.01    0.24     999/999         nk_glfw3_render [5]
[6]     45.5    0.01    0.24     999         nk_convert [6]
                0.00    0.13   61233/61233       nk_draw_list_fill_rect [7]
                0.00    0.10   14997/14997       nk_draw_list_stroke_rect [10]
                0.00    0.01    4995/4995        nk_draw_list_fill_triangle [41]
                0.00    0.00   49549/49549       nk_draw_list_add_text [43]
                0.00    0.00   14985/8624231     nk_vec2 [15]
                0.00    0.00     999/999         nk__begin [115]
                0.00    0.00  145794/237986      nk__next [172]
                0.00    0.00  140800/147792      nk_rect [178]
                0.00    0.00   15021/22599397     nk__draw_list_next [154]
                0.00    0.00     999/999         nk_draw_list_setup [281]
-----------------------------------------------
                0.00    0.13   61233/61233       nk_convert [6]
[7]     24.3    0.00    0.13   61233         nk_draw_list_fill_rect [7]
                0.00    0.10   61232/66227       nk_draw_list_path_fill [9]
                0.01    0.03   61233/76230       nk_draw_list_path_rect_to [14]
                0.00    0.00  122466/8624231     nk_vec2 [15]
-----------------------------------------------
                0.09    0.02   66228/66228       nk_draw_list_path_fill [9]
[8]     19.4    0.09    0.02   66228         nk_draw_list_fill_poly_convex [8]
                0.02    0.00 3635215/8624231     nk_vec2 [15]
                0.00    0.00   66228/3145811     nk_buffer_init_fixed [84]
                0.00    0.00  940280/22599397     nk__draw_list_next [154]
                0.00    0.00  403916/578664      terrain_edit_update [164]
                0.00    0.00   66228/378216      nk_color_fv [169]
                0.00    0.00   66228/81225       nk_buffer_mark [186]
                0.00    0.00   66227/162448      nk_buffer_reset [175]
-----------------------------------------------
                0.00    0.01    4995/66227       nk_draw_list_fill_triangle [41]
                0.00    0.10   61232/66227       nk_draw_list_fill_rect [7]
[9]     19.4    0.00    0.11   66227         nk_draw_list_path_fill [9]
                0.09    0.02   66228/66228       nk_draw_list_fill_poly_convex [8]
                0.00    0.00   66227/1259390     nk_buffer_memory [161]
                0.00    0.00   66227/81224       nk_draw_list_path_clear [187]
-----------------------------------------------
                0.00    0.10   14997/14997       nk_convert [6]
[10]    17.4    0.00    0.10   14997         nk_draw_list_stroke_rect [10]
                0.00    0.09   14997/14997       nk_draw_list_path_stroke [11]
                0.00    0.01   14997/76230       nk_draw_list_path_rect_to [14]
                0.00    0.00   29994/8624231     nk_vec2 [15]
-----------------------------------------------
                0.00    0.09   14997/14997       nk_draw_list_stroke_rect [10]
[11]    15.9    0.00    0.09   14997         nk_draw_list_path_stroke [11]
                0.08    0.01   14997/14997       nk_draw_list_stroke_poly_line [12]
                0.00    0.00   14997/1259390     nk_buffer_memory [161]
                0.00    0.00   14997/81224       nk_draw_list_path_clear [187]
-----------------------------------------------
                0.08    0.01   14997/14997       nk_draw_list_path_stroke [11]
[12]    15.9    0.08    0.01   14997         nk_draw_list_stroke_poly_line [12]
                0.01    0.00 1572120/8624231     nk_vec2 [15]
                0.00    0.00   14997/3145811     nk_buffer_init_fixed [84]
                0.00    0.00  554042/22599397     nk__draw_list_next [154]
                0.00    0.00  168020/578664      terrain_edit_update [164]
                0.00    0.00   14997/378216      nk_color_fv [169]
                0.00    0.00   14997/81225       nk_buffer_mark [186]
                0.00    0.00   14997/162448      nk_buffer_reset [175]
-----------------------------------------------
                                                 <spontaneous>
[13]    10.9    0.06    0.00                 nk_memcopy [13]
-----------------------------------------------
                0.00    0.01   14997/76230       nk_draw_list_stroke_rect [10]
                0.01    0.03   61233/76230       nk_draw_list_fill_rect [7]
[14]     7.7    0.01    0.03   76230         nk_draw_list_path_rect_to [14]
                0.03    0.00   84010/84010       nk_draw_list_path_arc_to_fast [16]
                0.00    0.00  194463/8624231     nk_vec2 [15]
                0.00    0.00  220905/571932      nk_draw_list_path_line_to [165]
-----------------------------------------------
                0.00    0.00       1/8624231     nk_font_config [99]
                0.00    0.00       1/8624231     nk_glfw3_init [98]
                0.00    0.00      59/8624231     nk_style_from_table [73]
                0.00    0.00     999/8624231     nk_input_begin [64]
                0.00    0.00     999/8624231     nk_draw_button_text_symbol [65]
                0.00    0.00     999/8624231     nk_edit_draw_text [67]
                0.00    0.00     999/8624231     nk_draw_property [66]
                0.00    0.00     999/8624231     nk_glfw3_new_frame [62]
                0.00    0.00    1998/8624231     nk_textedit_clear_state [63]
                0.00    0.00    2997/8624231     nk_tree_state_base [61]
                0.00    0.00    2997/8624231     gui_top_bar_win [60]
                0.00    0.00    3996/8624231     nk_panel_begin [58]
                0.00    0.00    3996/8624231     nk_draw_symbol [59]
                0.00    0.00   10002/8624231     nk_draw_button_text [51]
                0.00    0.00   14983/8624231     nk_triangle_from_direction [49]
                0.00    0.00   14985/8624231     nk_convert [6]
                0.00    0.00   29994/8624231     nk_draw_list_stroke_rect [10]
                0.00    0.00  122466/8624231     nk_draw_list_fill_rect [7]
                0.00    0.00  194463/8624231     nk_draw_list_path_rect_to [14]
                0.00    0.00  336043/8624231     nk_draw_list_path_arc_to_fast [16]
                0.00    0.00  593982/8624231     nk_draw_list_add_text [43]
                0.00    0.00  890974/8624231     nk_font_query_font_glyph [18]
                0.01    0.00 1187964/8624231     nk_draw_list_push_rect_uv [23]
                0.01    0.00 1572120/8624231     nk_draw_list_stroke_poly_line [12]
                0.02    0.00 3635215/8624231     nk_draw_list_fill_poly_convex [8]
[15]     7.3    0.04    0.00 8624231         nk_vec2 [15]
-----------------------------------------------
                0.03    0.00   84010/84010       nk_draw_list_path_rect_to [14]
[16]     5.7    0.03    0.00   84010         nk_draw_list_path_arc_to_fast [16]
                0.00    0.00  336043/8624231     nk_vec2 [15]
                0.00    0.00  336042/571932      nk_draw_list_path_line_to [165]
-----------------------------------------------
                                                 <spontaneous>
[17]     5.4    0.01    0.02                 asset_io_serialize_texture [17]
                0.02    0.00 8301641/8322252     phys_debug_draw_aabb_func [21]
-----------------------------------------------
                                                 <spontaneous>
[18]     4.8    0.02    0.01                 nk_font_query_font_glyph [18]
                0.00    0.00  890974/8624231     nk_vec2 [15]
                0.00    0.00  296992/1361248     nk_font_find_glyph [32]
-----------------------------------------------
                                                 <spontaneous>
[19]     3.6    0.02    0.00                 nk_draw_vertex_element [19]
                0.00    0.00 10079352/12691904     nk_triangle_from_direction [49]
-----------------------------------------------
                                                 <spontaneous>
[20]     3.6    0.01    0.01                 nk_draw_vertex_color [20]
                0.01    0.00 2519837/2519837     nk_rgba_fv [31]
                0.00    0.00 2519840/12691904     nk_triangle_from_direction [49]
-----------------------------------------------
                0.00    0.00       1/8322252     save_sys_write_terrain_to_file_dbg [68]
                0.00    0.00       2/8322252     editor_save_load_info_from_file [87]
                0.00    0.00       5/8322252     save_sys_load_scene_from_file_dbg [77]
                0.00    0.00     600/8322252     phys_debug_draw_box_collider_func [70]
                0.00    0.00   10000/8322252     save_sys_get_structure_idxs [57]
                0.00    0.00   10003/8322252     save_sys_write_structure_to_file [55]
                0.02    0.00 8301641/8322252     asset_io_serialize_texture [17]
[21]     3.6    0.02    0.00 8322252         phys_debug_draw_aabb_func [21]
-----------------------------------------------
                                                 <spontaneous>
[22]     3.6    0.02    0.00                 stbi__hdr_load [22]
                0.00    0.00     226/13448672     stbi_hdr_to_ldr_scale [155]
                0.00    0.00       8/4194313     stbi_convert_iphone_png_to_rgb [156]
                0.00    0.00       4/48          stbi_set_flip_vertically_on_load_thread [318]
-----------------------------------------------
                                                 <spontaneous>
[23]     2.8    0.01    0.01                 nk_draw_list_push_rect_uv [23]
                0.01    0.00 1187964/8624231     nk_vec2 [15]
                0.00    0.00 1781947/22599397     nk__draw_list_next [154]
                0.00    0.00  296991/378216      nk_color_fv [169]
-----------------------------------------------
                0.01    0.00     999/999         program_start [1]
[24]     2.1    0.01    0.00     999         renderer_update [24]
                0.00    0.00     999/6084        state_entity_add_from_template [30]
                0.00    0.00     999/999         renderer_extra_draw_scene_outline [52]
                0.00    0.00  229770/240862      assetm_create_texture_dbg [102]
                0.00    0.00   45954/144853      assetm_create_mesh_dbg [96]
                0.00    0.00     998/998         renderer_draw_terrain [118]
                0.00    0.00  242757/291641      shader_set_int_handle_no_dbg [171]
                0.00    0.00  143856/205796      shader_set_vec2_f_dbg [174]
                0.00    0.00  139860/421461      texture_free_handle [167]
                0.00    0.00   56943/108807      shader_set_vec3_handle_dbg [183]
                0.00    0.00   48950/92845       shader_delete [185]
                0.00    0.00   45954/45954       shader_set_vec2_handle_dbg [199]
